song_stem,file_or_dir,type,ok,size_bytes,mtime
lyrics_41,sample01.mid,file,OK,1808,2025-09-22 12:52:08
lyrics_41,sample01.json,file,OK,34,2025-09-22 12:52:08
lyrics_41,sample01.txt,file,OK,337,2025-09-22 12:52:07
lyrics_41,sample01_times.txt,file,OK,578,2025-09-22 12:52:09
lyrics_41,sample01_struct_time.json,file,OK,39,2025-09-22 12:52:09
lyrics_41,sample01_struct_label.json,file,OK,47,2025-09-22 12:52:09
lyrics_41,sample01.wav,file,OK,5592264,2025-09-22 12:52:24
lyrics_41,chord/chord_txt,dir,OK,1 files,
lyrics_41,chord/chord_btc_txt,dir,OK,1 files,
lyrics_42,sample01.mid,file,OK,1846,2025-09-22 12:53:12
lyrics_42,sample01.json,file,OK,34,2025-09-22 12:53:12
lyrics_42,sample01.txt,file,OK,330,2025-09-22 12:53:11
lyrics_42,sample01_times.txt,file,OK,571,2025-09-22 12:53:13
lyrics_42,sample01_struct_time.json,file,OK,37,2025-09-22 12:53:13
lyrics_42,sample01_struct_label.json,file,OK,47,2025-09-22 12:53:13
lyrics_42,sample01.wav,file,OK,6132264,2025-09-22 12:53:27
lyrics_42,chord/chord_txt,dir,OK,1 files,
lyrics_42,chord/chord_btc_txt,dir,OK,1 files,
lyrics_43,sample01.mid,file,OK,1865,2025-09-22 12:54:16
lyrics_43,sample01.json,file,OK,34,2025-09-22 12:54:16
lyrics_43,sample01.txt,file,OK,334,2025-09-22 12:54:15
lyrics_43,sample01_times.txt,file,OK,575,2025-09-22 12:54:17
lyrics_43,sample01_struct_time.json,file,OK,39,2025-09-22 12:54:18
lyrics_43,sample01_struct_label.json,file,OK,47,2025-09-22 12:54:18
lyrics_43,sample01.wav,file,OK,6215822,2025-09-22 12:54:32
lyrics_43,chord/chord_txt,dir,OK,1 files,
lyrics_43,chord/chord_btc_txt,dir,OK,1 files,
lyrics_44,sample01.mid,file,OK,1762,2025-09-22 12:55:20
lyrics_44,sample01.json,file,OK,34,2025-09-22 12:55:20
lyrics_44,sample01.txt,file,OK,329,2025-09-22 12:55:19
lyrics_44,sample01_times.txt,file,OK,570,2025-09-22 12:55:21
lyrics_44,sample01_struct_time.json,file,OK,37,2025-09-22 12:55:22
lyrics_44,sample01_struct_label.json,file,OK,47,2025-09-22 12:55:22
lyrics_44,sample01.wav,file,OK,4973168,2025-09-22 12:55:36
lyrics_44,chord/chord_txt,dir,OK,1 files,
lyrics_44,chord/chord_btc_txt,dir,OK,1 files,
lyrics_45,sample01.mid,file,OK,1827,2025-09-22 12:56:26
lyrics_45,sample01.json,file,OK,34,2025-09-22 12:56:26
lyrics_45,sample01.txt,file,OK,332,2025-09-22 12:56:25
lyrics_45,sample01_times.txt,file,OK,573,2025-09-22 12:56:26
lyrics_45,sample01_struct_time.json,file,OK,39,2025-09-22 12:56:27
lyrics_45,sample01_struct_label.json,file,OK,47,2025-09-22 12:56:27
lyrics_45,sample01.wav,file,OK,6410790,2025-09-22 12:56:41
lyrics_45,chord/chord_txt,dir,OK,1 files,
lyrics_45,chord/chord_btc_txt,dir,OK,1 files,
lyrics_46,sample01.mid,file,OK,1758,2025-09-22 12:57:29
lyrics_46,sample01.json,file,OK,34,2025-09-22 12:57:29
lyrics_46,sample01.txt,file,OK,328,2025-09-22 12:57:28
lyrics_46,sample01_times.txt,file,OK,569,2025-09-22 12:57:30
lyrics_46,sample01_struct_time.json,file,OK,39,2025-09-22 12:57:31
lyrics_46,sample01_struct_label.json,file,OK,47,2025-09-22 12:57:31
lyrics_46,sample01.wav,file,OK,5346322,2025-09-22 12:57:44
lyrics_46,chord/chord_txt,dir,OK,1 files,
lyrics_46,chord/chord_btc_txt,dir,OK,1 files,
lyrics_47,sample01.mid,file,OK,1793,2025-09-22 12:58:43
lyrics_47,sample01.json,file,OK,34,2025-09-22 12:58:43
lyrics_47,sample01.txt,file,OK,332,2025-09-22 12:58:42
lyrics_47,sample01_times.txt,file,OK,573,2025-09-22 12:58:44
lyrics_47,sample01_struct_time.json,file,OK,39,2025-09-22 12:58:44
lyrics_47,sample01_struct_label.json,file,OK,47,2025-09-22 12:58:44
lyrics_47,sample01.wav,file,OK,5346322,2025-09-22 12:58:58
lyrics_47,chord/chord_txt,dir,OK,1 files,
lyrics_47,chord/chord_btc_txt,dir,OK,1 files,
lyrics_48,sample01.mid,file,OK,1826,2025-09-22 12:59:48
lyrics_48,sample01.json,file,OK,34,2025-09-22 12:59:48
lyrics_48,sample01.txt,file,OK,338,2025-09-22 12:59:47
lyrics_48,sample01_times.txt,file,OK,579,2025-09-22 12:59:49
lyrics_48,sample01_struct_time.json,file,OK,39,2025-09-22 12:59:49
lyrics_48,sample01_struct_label.json,file,OK,47,2025-09-22 12:59:49
lyrics_48,sample01.wav,file,OK,5651630,2025-09-22 13:00:03
lyrics_48,chord/chord_txt,dir,OK,1 files,
lyrics_48,chord/chord_btc_txt,dir,OK,1 files,
lyrics_49,sample01.mid,file,OK,1790,2025-09-22 13:00:52
lyrics_49,sample01.json,file,OK,34,2025-09-22 13:00:52
lyrics_49,sample01.txt,file,OK,334,2025-09-22 13:00:51
lyrics_49,sample01_times.txt,file,OK,575,2025-09-22 13:00:53
lyrics_49,sample01_struct_time.json,file,OK,37,2025-09-22 13:00:53
lyrics_49,sample01_struct_label.json,file,OK,47,2025-09-22 13:00:53
lyrics_49,sample01.wav,file,OK,5515936,2025-09-22 13:01:07
lyrics_49,chord/chord_txt,dir,OK,1 files,
lyrics_49,chord/chord_btc_txt,dir,OK,1 files,
lyrics_5,sample01.mid,file,OK,1873,2025-09-22 13:01:56
lyrics_5,sample01.json,file,OK,34,2025-09-22 13:01:56
lyrics_5,sample01.txt,file,OK,337,2025-09-22 13:01:55
lyrics_5,sample01_times.txt,file,OK,578,2025-09-22 13:01:56
lyrics_5,sample01_struct_time.json,file,OK,39,2025-09-22 13:01:57
lyrics_5,sample01_struct_label.json,file,OK,47,2025-09-22 13:01:57
lyrics_5,sample01.wav,file,OK,6034780,2025-09-22 13:02:11
lyrics_5,chord/chord_txt,dir,OK,1 files,
lyrics_5,chord/chord_btc_txt,dir,OK,1 files,
lyrics_50,sample01.mid,file,OK,1703,2025-09-22 13:03:01
lyrics_50,sample01.json,file,OK,34,2025-09-22 13:03:01
lyrics_50,sample01.txt,file,OK,325,2025-09-22 13:03:00
lyrics_50,sample01_times.txt,file,OK,566,2025-09-22 13:03:01
lyrics_50,sample01_struct_time.json,file,OK,39,2025-09-22 13:03:02
lyrics_50,sample01_struct_label.json,file,OK,47,2025-09-22 13:03:02
lyrics_50,sample01.wav,file,OK,5210630,2025-09-22 13:03:17
lyrics_50,chord/chord_txt,dir,OK,1 files,
lyrics_50,chord/chord_btc_txt,dir,OK,1 files,
lyrics_51,sample01.mid,file,OK,1719,2025-09-22 13:04:06
lyrics_51,sample01.json,file,OK,34,2025-09-22 13:04:06
lyrics_51,sample01.txt,file,OK,324,2025-09-22 13:04:05
lyrics_51,sample01_times.txt,file,OK,565,2025-09-22 13:04:07
lyrics_51,sample01_struct_time.json,file,OK,39,2025-09-22 13:04:07
lyrics_51,sample01_struct_label.json,file,OK,47,2025-09-22 13:04:07
lyrics_51,sample01.wav,file,OK,4718744,2025-09-22 13:04:22
lyrics_51,chord/chord_txt,dir,OK,1 files,
lyrics_51,chord/chord_btc_txt,dir,OK,1 files,
lyrics_52,sample01.mid,file,OK,1715,2025-09-22 13:05:09
lyrics_52,sample01.json,file,OK,34,2025-09-22 13:05:09
lyrics_52,sample01.txt,file,OK,322,2025-09-22 13:05:08
lyrics_52,sample01_times.txt,file,OK,563,2025-09-22 13:05:10
lyrics_52,sample01_struct_time.json,file,OK,37,2025-09-22 13:05:11
lyrics_52,sample01_struct_label.json,file,OK,47,2025-09-22 13:05:11
lyrics_52,sample01.wav,file,OK,4701782,2025-09-22 13:05:24
lyrics_52,chord/chord_txt,dir,OK,1 files,
lyrics_52,chord/chord_btc_txt,dir,OK,1 files,
lyrics_53,sample01.mid,file,OK,1782,2025-09-22 13:06:13
lyrics_53,sample01.json,file,OK,34,2025-09-22 13:06:13
lyrics_53,sample01.txt,file,OK,333,2025-09-22 13:06:12
lyrics_53,sample01_times.txt,file,OK,574,2025-09-22 13:06:14
lyrics_53,sample01_struct_time.json,file,OK,37,2025-09-22 13:06:15
lyrics_53,sample01_struct_label.json,file,OK,47,2025-09-22 13:06:15
lyrics_53,sample01.wav,file,OK,5041014,2025-09-22 13:06:28
lyrics_53,chord/chord_txt,dir,OK,1 files,
lyrics_53,chord/chord_btc_txt,dir,OK,1 files,
lyrics_54,sample01.mid,file,OK,1727,2025-09-23 01:52:56
lyrics_54,sample01.json,file,OK,34,2025-09-23 01:52:56
lyrics_54,sample01.txt,file,OK,328,2025-09-23 01:52:55
lyrics_54,sample01_times.txt,file,OK,569,2025-09-23 01:52:57
lyrics_54,sample01_struct_time.json,file,OK,39,2025-09-23 01:52:57
lyrics_54,sample01_struct_label.json,file,OK,47,2025-09-23 01:52:57
lyrics_54,sample01.wav,file,OK,5448090,2025-09-23 01:53:12
lyrics_54,chord/chord_txt,dir,OK,1 files,
lyrics_54,chord/chord_btc_txt,dir,OK,1 files,
lyrics_55,sample01.mid,file,OK,1840,2025-09-22 13:08:21
lyrics_55,sample01.json,file,OK,34,2025-09-22 13:08:21
lyrics_55,sample01.txt,file,OK,332,2025-09-22 13:08:20
lyrics_55,sample01_times.txt,file,OK,573,2025-09-22 13:08:21
lyrics_55,sample01_struct_time.json,file,OK,39,2025-09-22 13:08:22
lyrics_55,sample01_struct_label.json,file,OK,47,2025-09-22 13:08:22
lyrics_55,sample01.wav,file,OK,6229748,2025-09-22 13:08:36
lyrics_55,chord/chord_txt,dir,OK,1 files,
lyrics_55,chord/chord_btc_txt,dir,OK,1 files,
lyrics_56,sample01.mid,file,OK,1727,2025-09-22 13:09:37
lyrics_56,sample01.json,file,OK,34,2025-09-22 13:09:37
lyrics_56,sample01.txt,file,OK,326,2025-09-22 13:09:36
lyrics_56,sample01_times.txt,file,OK,567,2025-09-22 13:09:37
lyrics_56,sample01_struct_time.json,file,OK,39,2025-09-22 13:09:38
lyrics_56,sample01_struct_label.json,file,OK,47,2025-09-22 13:09:38
lyrics_56,sample01.wav,file,OK,5057976,2025-09-22 13:09:52
lyrics_56,chord/chord_txt,dir,OK,1 files,
lyrics_56,chord/chord_btc_txt,dir,OK,1 files,
lyrics_57,sample01.mid,file,OK,1728,2025-09-22 13:10:41
lyrics_57,sample01.json,file,OK,34,2025-09-22 13:10:41
lyrics_57,sample01.txt,file,OK,325,2025-09-22 13:10:40
lyrics_57,sample01_times.txt,file,OK,566,2025-09-22 13:10:42
lyrics_57,sample01_struct_time.json,file,OK,39,2025-09-22 13:10:42
lyrics_57,sample01_struct_label.json,file,OK,47,2025-09-22 13:10:42
lyrics_57,sample01.wav,file,OK,4990130,2025-09-22 13:10:56
lyrics_57,chord/chord_txt,dir,OK,1 files,
lyrics_57,chord/chord_btc_txt,dir,OK,1 files,
lyrics_58,sample01.mid,file,OK,1763,2025-09-22 13:11:45
lyrics_58,sample01.json,file,OK,34,2025-09-22 13:11:45
lyrics_58,sample01.txt,file,OK,331,2025-09-22 13:11:44
lyrics_58,sample01_times.txt,file,OK,572,2025-09-22 13:11:45
lyrics_58,sample01_struct_time.json,file,OK,39,2025-09-22 13:11:46
lyrics_58,sample01_struct_label.json,file,OK,47,2025-09-22 13:11:46
lyrics_58,sample01.wav,file,OK,5176706,2025-09-22 13:12:00
lyrics_58,chord/chord_txt,dir,OK,1 files,
lyrics_58,chord/chord_btc_txt,dir,OK,1 files,
lyrics_59,sample01.mid,file,OK,1860,2025-09-22 13:12:49
lyrics_59,sample01.json,file,OK,35,2025-09-22 13:12:49
lyrics_59,sample01.txt,file,OK,339,2025-09-22 13:12:48
lyrics_59,sample01_times.txt,file,OK,580,2025-09-22 13:12:50
lyrics_59,sample01_struct_time.json,file,OK,36,2025-09-22 13:12:51
lyrics_59,sample01_struct_label.json,file,OK,47,2025-09-22 13:12:51
lyrics_59,sample01.wav,file,OK,4537438,2025-09-22 13:13:04
lyrics_59,chord/chord_txt,dir,OK,1 files,
lyrics_59,chord/chord_btc_txt,dir,OK,1 files,
lyrics_6,sample01.mid,file,OK,1836,2025-09-22 13:13:52
lyrics_6,sample01.json,file,OK,34,2025-09-22 13:13:52
lyrics_6,sample01.txt,file,OK,339,2025-09-22 13:13:51
lyrics_6,sample01_times.txt,file,OK,580,2025-09-22 13:13:53
lyrics_6,sample01_struct_time.json,file,OK,39,2025-09-22 13:13:53
lyrics_6,sample01_struct_label.json,file,OK,47,2025-09-22 13:13:53
lyrics_6,sample01.wav,file,OK,5600744,2025-09-22 13:14:07
lyrics_6,chord/chord_txt,dir,OK,1 files,
lyrics_6,chord/chord_btc_txt,dir,OK,1 files,
lyrics_60,sample01.mid,file,OK,1856,2025-09-22 13:14:55
lyrics_60,sample01.json,file,OK,34,2025-09-22 13:14:55
lyrics_60,sample01.txt,file,OK,333,2025-09-22 13:14:54
lyrics_60,sample01_times.txt,file,OK,574,2025-09-22 13:14:55
lyrics_60,sample01_struct_time.json,file,OK,37,2025-09-22 13:14:56
lyrics_60,sample01_struct_label.json,file,OK,47,2025-09-22 13:14:56
lyrics_60,sample01.wav,file,OK,6870360,2025-09-22 13:15:11
lyrics_60,chord/chord_txt,dir,OK,1 files,
lyrics_60,chord/chord_btc_txt,dir,OK,1 files,
lyrics_61,sample01.mid,file,OK,1769,2025-09-22 13:15:59
lyrics_61,sample01.json,file,OK,34,2025-09-22 13:15:59
lyrics_61,sample01.txt,file,OK,327,2025-09-22 13:15:58
lyrics_61,sample01_times.txt,file,OK,568,2025-09-22 13:16:00
lyrics_61,sample01_struct_time.json,file,OK,39,2025-09-22 13:16:01
lyrics_61,sample01_struct_label.json,file,OK,47,2025-09-22 13:16:01
lyrics_61,sample01.wav,file,OK,6160476,2025-09-22 13:16:15
lyrics_61,chord/chord_txt,dir,OK,1 files,
lyrics_61,chord/chord_btc_txt,dir,OK,1 files,
lyrics_62,sample01.mid,file,OK,1772,2025-09-22 13:17:03
lyrics_62,sample01.json,file,OK,34,2025-09-22 13:17:03
lyrics_62,sample01.txt,file,OK,330,2025-09-22 13:17:02
lyrics_62,sample01_times.txt,file,OK,571,2025-09-22 13:17:04
lyrics_62,sample01_struct_time.json,file,OK,39,2025-09-22 13:17:05
lyrics_62,sample01_struct_label.json,file,OK,47,2025-09-22 13:17:05
lyrics_62,sample01.wav,file,OK,5380244,2025-09-22 13:17:19
lyrics_62,chord/chord_txt,dir,OK,1 files,
lyrics_62,chord/chord_btc_txt,dir,OK,1 files,
lyrics_63,sample01.mid,file,OK,1767,2025-09-22 13:18:07
lyrics_63,sample01.json,file,OK,34,2025-09-22 13:18:07
lyrics_63,sample01.txt,file,OK,330,2025-09-22 13:18:06
lyrics_63,sample01_times.txt,file,OK,571,2025-09-22 13:18:08
lyrics_63,sample01_struct_time.json,file,OK,38,2025-09-22 13:18:09
lyrics_63,sample01_struct_label.json,file,OK,47,2025-09-22 13:18:09
lyrics_63,sample01.wav,file,OK,5316638,2025-09-22 13:18:23
lyrics_63,chord/chord_txt,dir,OK,1 files,
lyrics_63,chord/chord_btc_txt,dir,OK,1 files,
lyrics_64,sample01.mid,file,OK,1821,2025-09-22 13:19:16
lyrics_64,sample01.json,file,OK,34,2025-09-22 13:19:16
lyrics_64,sample01.txt,file,OK,336,2025-09-22 13:19:15
lyrics_64,sample01_times.txt,file,OK,577,2025-09-22 13:19:17
lyrics_64,sample01_struct_time.json,file,OK,39,2025-09-22 13:19:17
lyrics_64,sample01_struct_label.json,file,OK,47,2025-09-22 13:19:17
lyrics_64,sample01.wav,file,OK,5091898,2025-09-22 13:19:31
lyrics_64,chord/chord_txt,dir,OK,1 files,
lyrics_64,chord/chord_btc_txt,dir,OK,1 files,
lyrics_65,sample01.mid,file,OK,1804,2025-09-22 13:20:24
lyrics_65,sample01.json,file,OK,34,2025-09-22 13:20:24
lyrics_65,sample01.txt,file,OK,333,2025-09-22 13:20:23
lyrics_65,sample01_times.txt,file,OK,574,2025-09-22 13:20:25
lyrics_65,sample01_struct_time.json,file,OK,39,2025-09-22 13:20:26
lyrics_65,sample01_struct_label.json,file,OK,47,2025-09-22 13:20:26
lyrics_65,sample01.wav,file,OK,5787322,2025-09-22 13:20:40
lyrics_65,chord/chord_txt,dir,OK,1 files,
lyrics_65,chord/chord_btc_txt,dir,OK,1 files,
lyrics_66,sample01.mid,file,OK,1749,2025-09-22 13:21:28
lyrics_66,sample01.json,file,OK,34,2025-09-22 13:21:28
lyrics_66,sample01.txt,file,OK,330,2025-09-22 13:21:27
lyrics_66,sample01_times.txt,file,OK,571,2025-09-22 13:21:29
lyrics_66,sample01_struct_time.json,file,OK,39,2025-09-22 13:21:29
lyrics_66,sample01_struct_label.json,file,OK,47,2025-09-22 13:21:29
lyrics_66,sample01.wav,file,OK,5804284,2025-09-22 13:21:43
lyrics_66,chord/chord_txt,dir,OK,1 files,
lyrics_66,chord/chord_btc_txt,dir,OK,1 files,
lyrics_67,sample01.mid,file,OK,1789,2025-09-22 13:22:35
lyrics_67,sample01.json,file,OK,34,2025-09-22 13:22:35
lyrics_67,sample01.txt,file,OK,332,2025-09-22 13:22:34
lyrics_67,sample01_times.txt,file,OK,573,2025-09-22 13:22:36
lyrics_67,sample01_struct_time.json,file,OK,39,2025-09-22 13:22:37
lyrics_67,sample01_struct_label.json,file,OK,47,2025-09-22 13:22:37
lyrics_67,sample01.wav,file,OK,5202148,2025-09-22 13:22:52
lyrics_67,chord/chord_txt,dir,OK,1 files,
lyrics_67,chord/chord_btc_txt,dir,OK,1 files,
lyrics_68,sample01.mid,file,OK,1750,2025-09-22 13:23:40
lyrics_68,sample01.json,file,OK,34,2025-09-22 13:23:40
lyrics_68,sample01.txt,file,OK,328,2025-09-22 13:23:39
lyrics_68,sample01_times.txt,file,OK,569,2025-09-22 13:23:41
lyrics_68,sample01_struct_time.json,file,OK,39,2025-09-22 13:23:42
lyrics_68,sample01_struct_label.json,file,OK,47,2025-09-22 13:23:42
lyrics_68,sample01.wav,file,OK,5346322,2025-09-22 13:23:56
lyrics_68,chord/chord_txt,dir,OK,1 files,
lyrics_68,chord/chord_btc_txt,dir,OK,1 files,
lyrics_69,sample01.mid,file,OK,1703,2025-09-22 13:24:44
lyrics_69,sample01.json,file,OK,34,2025-09-22 13:24:44
lyrics_69,sample01.txt,file,OK,321,2025-09-22 13:24:43
lyrics_69,sample01_times.txt,file,OK,562,2025-09-22 13:24:45
lyrics_69,sample01_struct_time.json,file,OK,39,2025-09-22 13:24:45
lyrics_69,sample01_struct_label.json,file,OK,47,2025-09-22 13:24:45
lyrics_69,sample01.wav,file,OK,5753398,2025-09-22 13:24:59
lyrics_69,chord/chord_txt,dir,OK,1 files,
lyrics_69,chord/chord_btc_txt,dir,OK,1 files,
lyrics_7,sample01.mid,file,OK,1891,2025-09-22 13:25:53
lyrics_7,sample01.json,file,OK,35,2025-09-22 13:25:53
lyrics_7,sample01.txt,file,OK,348,2025-09-22 13:25:52
lyrics_7,sample01_times.txt,file,OK,589,2025-09-22 13:25:54
lyrics_7,sample01_struct_time.json,file,OK,38,2025-09-22 13:25:54
lyrics_7,sample01_struct_label.json,file,OK,47,2025-09-22 13:25:54
lyrics_7,sample01.wav,file,OK,4909838,2025-09-22 13:26:09
lyrics_7,chord/chord_txt,dir,OK,1 files,
lyrics_7,chord/chord_btc_txt,dir,OK,1 files,
lyrics_70,sample01.mid,file,OK,1754,2025-09-22 13:26:57
lyrics_70,sample01.json,file,OK,34,2025-09-22 13:26:57
lyrics_70,sample01.txt,file,OK,326,2025-09-22 13:26:56
lyrics_70,sample01_times.txt,file,OK,567,2025-09-22 13:26:58
lyrics_70,sample01_struct_time.json,file,OK,35,2025-09-22 13:26:58
lyrics_70,sample01_struct_label.json,file,OK,47,2025-09-22 13:26:58
lyrics_70,sample01.wav,file,OK,5515936,2025-09-22 13:27:12
lyrics_70,chord/chord_txt,dir,OK,1 files,
lyrics_70,chord/chord_btc_txt,dir,OK,1 files,
lyrics_71,sample01.mid,file,OK,1757,2025-09-22 13:28:04
lyrics_71,sample01.json,file,OK,34,2025-09-22 13:28:04
lyrics_71,sample01.txt,file,OK,330,2025-09-22 13:28:03
lyrics_71,sample01_times.txt,file,OK,571,2025-09-22 13:28:05
lyrics_71,sample01_struct_time.json,file,OK,37,2025-09-22 13:28:05
lyrics_71,sample01_struct_label.json,file,OK,47,2025-09-22 13:28:05
lyrics_71,sample01.wav,file,OK,4735706,2025-09-22 13:28:19
lyrics_71,chord/chord_txt,dir,OK,1 files,
lyrics_71,chord/chord_btc_txt,dir,OK,1 files,
lyrics_72,sample01.mid,file,OK,1703,2025-09-22 13:29:11
lyrics_72,sample01.json,file,OK,34,2025-09-22 13:29:11
lyrics_72,sample01.txt,file,OK,321,2025-09-22 13:29:10
lyrics_72,sample01_times.txt,file,OK,562,2025-09-22 13:29:12
lyrics_72,sample01_struct_time.json,file,OK,39,2025-09-22 13:29:12
lyrics_72,sample01_struct_label.json,file,OK,47,2025-09-22 13:29:12
lyrics_72,sample01.wav,file,OK,4752668,2025-09-22 13:29:26
lyrics_72,chord/chord_txt,dir,OK,1 files,
lyrics_72,chord/chord_btc_txt,dir,OK,1 files,
lyrics_73,sample01.mid,file,OK,1752,2025-09-22 13:30:22
lyrics_73,sample01.json,file,OK,34,2025-09-22 13:30:22
lyrics_73,sample01.txt,file,OK,327,2025-09-22 13:30:21
lyrics_73,sample01_times.txt,file,OK,568,2025-09-22 13:30:22
lyrics_73,sample01_struct_time.json,file,OK,39,2025-09-22 13:30:23
lyrics_73,sample01_struct_label.json,file,OK,47,2025-09-22 13:30:23
lyrics_73,sample01.wav,file,OK,4532168,2025-09-22 13:30:37
lyrics_73,chord/chord_txt,dir,OK,1 files,
lyrics_73,chord/chord_btc_txt,dir,OK,1 files,
lyrics_74,sample01.mid,file,OK,1705,2025-09-22 13:31:24
lyrics_74,sample01.json,file,OK,34,2025-09-22 13:31:24
lyrics_74,sample01.txt,file,OK,322,2025-09-22 13:31:23
lyrics_74,sample01_times.txt,file,OK,563,2025-09-22 13:31:25
lyrics_74,sample01_struct_time.json,file,OK,39,2025-09-22 13:31:25
lyrics_74,sample01_struct_label.json,file,OK,47,2025-09-22 13:31:25
lyrics_74,sample01.wav,file,OK,5482014,2025-09-22 13:31:39
lyrics_74,chord/chord_txt,dir,OK,1 files,
lyrics_74,chord/chord_btc_txt,dir,OK,1 files,
lyrics_75,sample01.mid,file,OK,1713,2025-09-22 13:32:30
lyrics_75,sample01.json,file,OK,34,2025-09-22 13:32:30
lyrics_75,sample01.txt,file,OK,322,2025-09-22 13:32:29
lyrics_75,sample01_times.txt,file,OK,563,2025-09-22 13:32:31
lyrics_75,sample01_struct_time.json,file,OK,39,2025-09-22 13:32:31
lyrics_75,sample01_struct_label.json,file,OK,47,2025-09-22 13:32:31
lyrics_75,sample01.wav,file,OK,4837476,2025-09-22 13:32:45
lyrics_75,chord/chord_txt,dir,OK,1 files,
lyrics_75,chord/chord_btc_txt,dir,OK,1 files,
lyrics_76,sample01.mid,file,OK,1807,2025-09-22 13:33:34
lyrics_76,sample01.json,file,OK,34,2025-09-22 13:33:34
lyrics_76,sample01.txt,file,OK,337,2025-09-22 13:33:33
lyrics_76,sample01_times.txt,file,OK,578,2025-09-22 13:33:35
lyrics_76,sample01_struct_time.json,file,OK,39,2025-09-22 13:33:35
lyrics_76,sample01_struct_label.json,file,OK,47,2025-09-22 13:33:35
lyrics_76,sample01.wav,file,OK,4981648,2025-09-22 13:33:50
lyrics_76,chord/chord_txt,dir,OK,1 files,
lyrics_76,chord/chord_btc_txt,dir,OK,1 files,
lyrics_77,sample01.mid,file,OK,1727,2025-09-22 13:34:39
lyrics_77,sample01.json,file,OK,34,2025-09-22 13:34:39
lyrics_77,sample01.txt,file,OK,321,2025-09-22 13:34:38
lyrics_77,sample01_times.txt,file,OK,562,2025-09-22 13:34:39
lyrics_77,sample01_struct_time.json,file,OK,39,2025-09-22 13:34:40
lyrics_77,sample01_struct_label.json,file,OK,47,2025-09-22 13:34:40
lyrics_77,sample01.wav,file,OK,4973168,2025-09-22 13:34:54
lyrics_77,chord/chord_txt,dir,OK,1 files,
lyrics_77,chord/chord_btc_txt,dir,OK,1 files,
lyrics_78,sample01.mid,file,OK,1780,2025-09-22 13:35:42
lyrics_78,sample01.json,file,OK,34,2025-09-22 13:35:42
lyrics_78,sample01.txt,file,OK,329,2025-09-22 13:35:41
lyrics_78,sample01_times.txt,file,OK,570,2025-09-22 13:35:43
lyrics_78,sample01_struct_time.json,file,OK,39,2025-09-22 13:35:43
lyrics_78,sample01_struct_label.json,file,OK,47,2025-09-22 13:35:43
lyrics_78,sample01.wav,file,OK,5244552,2025-09-22 13:35:58
lyrics_78,chord/chord_txt,dir,OK,1 files,
lyrics_78,chord/chord_btc_txt,dir,OK,1 files,
lyrics_79,sample01.mid,file,OK,1704,2025-09-22 13:36:49
lyrics_79,sample01.json,file,OK,34,2025-09-22 13:36:49
lyrics_79,sample01.txt,file,OK,322,2025-09-22 13:36:48
lyrics_79,sample01_times.txt,file,OK,563,2025-09-22 13:36:50
lyrics_79,sample01_struct_time.json,file,OK,37,2025-09-22 13:36:51
lyrics_79,sample01_struct_label.json,file,OK,47,2025-09-22 13:36:51
lyrics_79,sample01.wav,file,OK,5091898,2025-09-22 13:37:04
lyrics_79,chord/chord_txt,dir,OK,1 files,
lyrics_79,chord/chord_btc_txt,dir,OK,1 files,
lyrics_8,sample01.mid,file,OK,2066,2025-09-22 13:38:10
lyrics_8,sample01.json,file,OK,35,2025-09-22 13:38:10
lyrics_8,sample01.txt,file,OK,363,2025-09-22 13:38:09
lyrics_8,sample01_times.txt,file,OK,604,2025-09-22 13:38:11
lyrics_8,sample01_struct_time.json,file,OK,38,2025-09-22 13:38:11
lyrics_8,sample01_struct_label.json,file,OK,47,2025-09-22 13:38:11
lyrics_8,sample01.wav,file,OK,7144248,2025-09-22 13:38:25
lyrics_8,chord/chord_txt,dir,OK,1 files,
lyrics_8,chord/chord_btc_txt,dir,OK,1 files,
lyrics_80,sample01.mid,file,OK,1784,2025-09-22 13:39:12
lyrics_80,sample01.json,file,OK,34,2025-09-22 13:39:12
lyrics_80,sample01.txt,file,OK,329,2025-09-22 13:39:11
lyrics_80,sample01_times.txt,file,OK,570,2025-09-22 13:39:13
lyrics_80,sample01_struct_time.json,file,OK,39,2025-09-22 13:39:14
lyrics_80,sample01_struct_label.json,file,OK,47,2025-09-22 13:39:14
lyrics_80,sample01.wav,file,OK,5295436,2025-09-22 13:39:27
lyrics_80,chord/chord_txt,dir,OK,1 files,
lyrics_80,chord/chord_btc_txt,dir,OK,1 files,
lyrics_81,sample01.mid,file,OK,1693,2025-09-22 13:40:16
lyrics_81,sample01.json,file,OK,34,2025-09-22 13:40:16
lyrics_81,sample01.txt,file,OK,322,2025-09-22 13:40:15
lyrics_81,sample01_times.txt,file,OK,563,2025-09-22 13:40:16
lyrics_81,sample01_struct_time.json,file,OK,39,2025-09-22 13:40:17
lyrics_81,sample01_struct_label.json,file,OK,47,2025-09-22 13:40:17
lyrics_81,sample01.wav,file,OK,5253034,2025-09-22 13:40:31
lyrics_81,chord/chord_txt,dir,OK,1 files,
lyrics_81,chord/chord_btc_txt,dir,OK,1 files,
lyrics_82,sample01.mid,file,OK,1692,2025-09-22 13:41:31
lyrics_82,sample01.json,file,OK,34,2025-09-22 13:41:31
lyrics_82,sample01.txt,file,OK,318,2025-09-22 13:41:30
lyrics_82,sample01_times.txt,file,OK,559,2025-09-22 13:41:32
